index,act_pos,next_pos,changes
21.154,"(0.19041899729869144, -0.045196615559324645, 0.10582902833444369)","(-0.14997786124441087, 0.08880507560884776, 0.1459616181654278)","[1.1071635538117555, -1.1519748886609176, 0.8528230256064848]"
21.155,"(-0.14997786124441087, 0.08880507560884776, 0.1459616181654278)","(0.1341249753622996, -0.09134033180455482, 0.13822667981286269)","[-1.1320491607389382, 0.7460224954991347, -1.0773289506189727]"
21.156,"(0.1341249753622996, -0.09134033180455482, 0.13822667981286269)","(0.11588753318088024, -0.03696002425655368, 0.24228507942748856)","[-1.043535182694717, 0.08349091952014491, 1.4794914181786667]"
21.157,"(0.11588753318088024, -0.03696002425655368, 0.24228507942748856)","(0.12344282493704033, -0.07241183725250541, 0.1712711180724763)","[-1.5699629570001705, 0.65630885923812, 1.4493046749108163]"
21.158,"(0.12344282493704033, -0.07241183725250541, 0.1712711180724763)","(0.1373759988055462, 0.08621486519322269, 0.19208728625117658)","[-1.3352360099148626, -1.1174324269853186, 0.8534086192748304]"
21.159,"(0.1373759988055462, 0.08621486519322269, 0.19208728625117658)","(-0.1710351999761544, -0.014441319873304685, 0.07921052928665084)","[1.4390433180225917, -0.1273702002248803, 1.28052284332194]"
21.16,"(-0.1710351999761544, -0.014441319873304685, 0.07921052928665084)","(-0.11478926131831303, -0.08899464055599013, 0.2504641659772167)","[0.5871163330859267, 0.5513580428074453, 0.1598730438724016]"
21.161,"(-0.11478926131831303, -0.08899464055599013, 0.2504641659772167)","(0.12519374767676775, 0.0265826952335089, 0.27722444381938066)","[-0.8698029395057456, -0.43731837168226717, 0.6604613464073341]"
21.162,"(0.12519374767676775, 0.0265826952335089, 0.27722444381938066)","(0.11746245897179976, -0.00528787697198523, 0.2529889942629238)","[-1.048133841144033, -0.22949429783038738, 1.4481565637410094]"
21.163,"(0.11746245897179976, -0.00528787697198523, 0.2529889942629238)","(-0.1524780714729254, -0.04325265210414697, 0.1750584168380886)","[0.8469072039402098, 0.22757321152457632, 1.4362294933141078]"
21.164,"(-0.1524780714729254, -0.04325265210414697, 0.1750584168380886)","(-0.0989283411067882, -0.04464552406801409, 0.2516142069873691)","[0.8628286804295136, 0.24196728898688838, -1.4557227566735447]"
21.165,"(-0.0989283411067882, -0.04464552406801409, 0.2516142069873691)","(0.12840287854965596, 0.03474899911790958, 0.26840487654214024)","[-0.593791196188953, -0.5137645034857071, -0.6380106906546082]"
21.166,"(0.12840287854965596, 0.03474899911790958, 0.26840487654214024)","(-0.03500584873297052, -0.11132893635574422, 0.18147058954054102)","[1.0213399341824885, 1.4965211989134677, -0.8142004630540256]"
21.167,"(-0.03500584873297052, -0.11132893635574422, 0.18147058954054102)","(-0.03816846801269565, -0.12282053660176298, 0.2191043904992617)","[0.49418583010484646, 1.132964929830438, -0.3194537337526933]"
21.168,"(-0.03816846801269565, -0.12282053660176298, 0.2191043904992617)","(0.16234349077111287, 0.05479133154890811, 0.2310413491880469)","[-1.0506207599542277, -0.6362256459647772, 0.28705347889522465]"
21.169,"(0.16234349077111287, 0.05479133154890811, 0.2310413491880469)","(0.08379553641589849, -0.10377871086620015, 0.2254081520226094)","[-0.9657112330588898, 0.8810724796723466, 0.8606841020974907]"
21.17,"(0.08379553641589849, -0.10377871086620015, 0.2254081520226094)","(-0.03285529850358152, 0.03649788170730439, 0.28525607690308497)","[-0.111916791673114, -0.7154418096298798, 1.5349103572975926]"
21.171,"(-0.03285529850358152, 0.03649788170730439, 0.28525607690308497)","(-0.030468629375023967, -0.10302815331081999, 0.23267951505104703)","[-0.11311631034135053, 1.0437099731146833, 1.007807870976266]"
21.172,"(-0.030468629375023967, -0.10302815331081999, 0.23267951505104703)","(-0.06513324230322472, -0.03835068749563065, 0.3106586224184267)","[0.19816295725433947, 0.08923955409435387, 0.4877534143680853]"
21.173,"(-0.06513324230322472, -0.03835068749563065, 0.3106586224184267)","(-0.18725352875813175, 0.05002036432991311, 0.16236807431532577)","[1.4364051210522146, -0.6348126196392785, -0.5192826786421715]"
21.174,"(-0.18725352875813175, 0.05002036432991311, 0.16236807431532577)","(0.2049047798881447, 0.01725072968713027, 0.13530751435032246)","[-1.3880538427821758, -0.34530101667945384, -0.021379553792424916]"
21.175,"(0.2049047798881447, 0.01725072968713027, 0.13530751435032246)","(0.11929225287285025, -0.06049983971468419, 0.24098511658974686)","[-0.45375805439595174, 0.36640791190819927, -1.1385684489666972]"
21.176,"(0.11929225287285025, -0.06049983971468419, 0.24098511658974686)","(-0.16183631903339749, -0.03482878520660439, 0.1734654391133081)","[1.5429342328785784, 0.10166791679825608, -1.3763181675889278]"
21.177,"(-0.16183631903339749, -0.03482878520660439, 0.1734654391133081)","(0.14820047294920913, -0.07445357703094575, 0.23252523383957985)","[-0.8650148444314032, 0.4058881861610335, 0.13526643038470104]"
21.178,"(0.14820047294920913, -0.07445357703094575, 0.23252523383957985)","(-0.13311444807458728, -0.1040563471541113, 0.19710544170237834)","[1.1417022674897388, 0.7468594611172972, -0.23050297670102918]"
21.179,"(-0.13311444807458728, -0.1040563471541113, 0.19710544170237834)","(-0.188012912965484, 0.00504954688076913, 0.20966229253517707)","[1.165515049489581, -0.23007267222621136, -0.05962375609385052]"
21.18,"(-0.188012912965484, 0.00504954688076913, 0.20966229253517707)","(0.16248253843004862, 0.012678281153518023, 0.20823579650770463)","[-1.2176599905475016, -0.379844506317742, 1.2116990777262189]"
21.181,"(0.16248253843004862, 0.012678281153518023, 0.20823579650770463)","(0.14059506150778298, -0.06913383212820443, 0.21497908685110692)","[-1.1227915290719863, 0.44616214003376814, 0.944445102551421]"
21.182,"(0.14059506150778298, -0.06913383212820443, 0.21497908685110692)","(0.09346199620121605, 0.12226125708211948, 0.19341302565490465)","[-0.9086232273963214, -1.419972023750623, 0.1547350032339062]"
21.183,"(0.09346199620121605, 0.12226125708211948, 0.19341302565490465)","(0.16335980211394913, 0.022747617894088374, 0.1559800108092235)","[-1.0083903513803034, -0.5443057478125275, -1.5407592412603555]"
21.184,"(0.16335980211394913, 0.022747617894088374, 0.1559800108092235)","(-0.17783285415354233, -0.07406087393621436, 0.16269606171688755)","[1.350920070716989, 0.43639988344955305, -0.12076614084324044]"
21.185,"(-0.17783285415354233, -0.07406087393621436, 0.16269606171688755)","(-0.04056488269343756, 0.09886821245625876, 0.23931691009749403)","[0.0016582660280361416, -1.3960561592088339, 1.0692623604610059]"
21.186,"(-0.04056488269343756, 0.09886821245625876, 0.23931691009749403)","(0.06410838943633203, -0.09696162138614291, 0.16936837090293666)","[-1.5404038109519516, 1.387630679639017, 1.2314691660563741]"
21.187,"(0.06410838943633203, -0.09696162138614291, 0.16936837090293666)","(-0.013463908744672202, 0.023750975940638998, 0.2928425859792637)","[-0.19137958978022593, -0.5743823019061196, 1.5158173931685215]"
21.188,"(-0.013463908744672202, 0.023750975940638998, 0.2928425859792637)","(0.04209342428934773, -0.10662774909202688, 0.18667901177462115)","[-0.037064462637759685, 1.4083315517915034, -0.9777780262257315]"
21.189,"(0.04209342428934773, -0.10662774909202688, 0.18667901177462115)","(0.13114482552823475, -0.11590997973993906, 0.1413161161786101)","[-1.4367834677712108, 0.8839284663298276, 0.18022848324338908]"
21.19,"(0.13114482552823475, -0.11590997973993906, 0.1413161161786101)","(0.19646527917686663, 0.04405728523705423, 0.13718631005373122)","[-1.537480321629239, -0.5706549337509704, 0.3690755666334096]"
21.191,"(0.19646527917686663, 0.04405728523705423, 0.13718631005373122)","(-0.10621862439843492, -0.05763803013412718, 0.28052267382787205)","[0.6564617223586013, 0.26185077302562554, -0.5079555342092742]"
21.192,"(-0.10621862439843492, -0.05763803013412718, 0.28052267382787205)","(0.09043311909065178, -0.11125126006686792, 0.11138625719124048)","[-1.2885127537960448, 1.257787136594846, -0.8800862507654302]"
21.193,"(0.09043311909065178, -0.11125126006686792, 0.11138625719124048)","(0.04408430846288002, 0.10651793770464249, 0.2359608589378229)","[-0.07267289941014267, -1.3823240356807764, -0.8221067583268982]"
21.194,"(0.04408430846288002, 0.10651793770464249, 0.2359608589378229)","(-0.16466811965821973, 0.016151404458039573, 0.23982629064045563)","[0.8150088717485562, -0.2715686621386106, 0.5392874692623061]"
21.195,"(-0.16466811965821973, 0.016151404458039573, 0.23982629064045563)","(0.0796425965787381, 0.012510653570388405, 0.2968543180418842)","[-0.21419826199835112, -0.29686020306172406, -1.0232894348774215]"
21.196,"(0.0796425965787381, 0.012510653570388405, 0.2968543180418842)","(-0.059255377601565025, -0.11634809853364152, 0.13238489791825922)","[0.9495956713709519, 1.5659170041106882, 0.6300476763089523]"
21.197,"(-0.059255377601565025, -0.11634809853364152, 0.13238489791825922)","(-0.1777055163592366, 0.0037227893726416994, 0.18471333947597932)","[0.9972065357039874, -0.22882921212645432, 1.0576594615023456]"
21.198,"(-0.1777055163592366, 0.0037227893726416994, 0.18471333947597932)","(0.0658353081391852, -0.12654548040284047, 0.1338431785657201)","[-1.243115238452406, 1.4546566567496684, -0.1748457448595364]"
21.199,"(0.0658353081391852, -0.12654548040284047, 0.1338431785657201)","(0.1789055247182032, 0.06727494240161785, 0.1813830038648245)","[-1.2173225211803815, -0.6794705597204833, 0.12216246645165668]"
22.0,"(0.00585653324054307, -0.01790821009648541, 0.3311139140617825)","(0.05089687675593969, -0.021906798519424814, 0.2882230977209009)","[0.004381991016613947, 0.014343833978812098, -1.453621582270855]"
22.1,"(0.05089687675593969, -0.021906798519424814, 0.2882230977209009)","(0.1639861336024641, -0.05641052147527626, 0.17554791680943108)","[-0.9771884700619863, 0.370081163060999, -1.0167802879965424]"
22.2,"(0.1639861336024641, -0.05641052147527626, 0.17554791680943108)","(-0.11008979193084607, 0.10356291858537589, 0.12907601275838104)","[1.1191628596973697, -1.4820847583959287, 1.01447759227931]"
22.3,"(-0.11008979193084607, 0.10356291858537589, 0.12907601275838104)","(-0.00992532304346205, 0.09126623684403068, 0.25681174850096955)","[-0.25114176160074925, -1.2609448413378002, 1.1487714259901243]"
22.4,"(-0.00992532304346205, 0.09126623684403068, 0.25681174850096955)","(-0.10600215458518945, 0.10493021066714091, 0.23497264398829984)","[0.7243452828637077, -1.0704508441087843, 0.040853718604990354]"
22.5,"(-0.10600215458518945, 0.10493021066714091, 0.23497264398829984)","(0.07847054373092029, 0.08165255182901457, 0.2083509154086854)","[-0.3223683552453522, -1.5662237854637258, -1.506558177779579]"
22.6,"(0.07847054373092029, 0.08165255182901457, 0.2083509154086854)","(0.1105302193616241, 0.011321770685354515, 0.2706547962206437)","[-0.875773633456663, -0.32912909098887994, 1.1059837395264964]"
22.7,"(0.1105302193616241, 0.011321770685354515, 0.2706547962206437)","(0.017017060278911398, 0.10675123092746179, 0.27488281269765286)","[-0.10809695528609677, -1.12401432626661, -0.07677234747968073]"
22.8,"(0.017017060278911398, 0.10675123092746179, 0.27488281269765286)","(-0.012234862512084919, -0.06268679034520636, 0.3140766652387108)","[-0.0063424248118260605, 0.3208523879264633, 0.28232440816592413]"
22.9,"(-0.012234862512084919, -0.06268679034520636, 0.3140766652387108)","(-0.056360742721567755, -0.12123237177960065, 0.2230823214169122)","[0.6391117627954177, 1.0896490366891287, -0.3742435882322772]"
22.1,"(-0.056360742721567755, -0.12123237177960065, 0.2230823214169122)","(-0.08460310899977219, -0.02325312303043919, 0.27329651206464706)","[0.779563707312109, -0.003605598482018108, -1.459695607848007]"
22.11,"(-0.08460310899977219, -0.02325312303043919, 0.27329651206464706)","(0.17151328824097112, -0.06932374896153928, 0.15526367897313473)","[-1.141638997130333, 0.4323425793626995, -0.7412545269980124]"
22.12,"(0.17151328824097112, -0.06932374896153928, 0.15526367897313473)","(-0.1774602826559072, -0.06807021806950084, 0.16999781884047055)","[1.165403289504995, 0.3864375154100419, 0.3843294828002859]"
22.13,"(-0.1774602826559072, -0.06807021806950084, 0.16999781884047055)","(0.010527668451258437, 0.05123158944818346, 0.2851509327677526)","[-0.35483275646153045, -0.8434469856957891, 1.415444888977914]"
22.14,"(0.010527668451258437, 0.05123158944818346, 0.2851509327677526)","(-0.057623873610635645, -0.0891759775637046, 0.25513721415493573)","[0.12557977831935743, 0.7412517998354904, 0.9702645341127355]"
22.15,"(-0.057623873610635645, -0.0891759775637046, 0.25513721415493573)","(-0.06566999359478044, -0.009343691550081027, 0.2911315171866564)","[0.6224010112356912, -0.1644940564952819, -1.3151523523657833]"
22.16,"(-0.06566999359478044, -0.009343691550081027, 0.2911315171866564)","(0.015074105337514514, 0.0192256731224104, 0.3144136060170334)","[-0.27362209253321984, -0.40414685933228894, 0.9824373482266149]"
22.17,"(0.015074105337514514, 0.0192256731224104, 0.3144136060170334)","(0.06554195731538301, 0.032426753661734434, 0.3138947645509669)","[-0.4199349855944068, -0.4611754290286201, 0.39581867793395786]"
22.18,"(0.06554195731538301, 0.032426753661734434, 0.3138947645509669)","(-0.12053947350011043, 0.040390149068677106, 0.23833915763516691)","[0.5173097751894612, -0.7402465434531078, 1.4214193169441547]"
22.19,"(-0.12053947350011043, 0.040390149068677106, 0.23833915763516691)","(0.14439782267801943, 0.10914799389348123, 0.14063557900792328)","[-1.4165057456373762, -1.2123586302693283, 0.05445375493135873]"
22.2,"(0.14439782267801943, 0.10914799389348123, 0.14063557900792328)","(0.0821984779485524, -0.09261688312034694, 0.26978416649730486)","[-0.5378144051314084, 0.5656950961916923, 0.2518132940307203]"
22.21,"(0.0821984779485524, -0.09261688312034694, 0.26978416649730486)","(0.10115362881508341, 0.04930893394462554, 0.26666587673064895)","[-0.823725469759968, -0.761634985994663, 1.132786374094668]"
22.22,"(0.10115362881508341, 0.04930893394462554, 0.26666587673064895)","(-0.05129603285477356, -0.10489588627664027, 0.24487377992695133)","[0.16115896702403623, 0.8627381278323288, 0.751048135977368]"
22.23,"(-0.05129603285477356, -0.10489588627664027, 0.24487377992695133)","(-0.06399801271499056, 0.006764420614233145, 0.31578616742347765)","[0.20476971244774467, -0.29246657634567214, 0.5618764075798596]"
22.24,"(-0.06399801271499056, 0.006764420614233145, 0.31578616742347765)","(0.14469348233103763, 0.013875856508334694, 0.2687215182321096)","[-0.8354931791391994, -0.34045938116801877, 0.3758216502658978]"
22.25,"(0.14469348233103763, 0.013875856508334694, 0.2687215182321096)","(0.15044327530393375, 0.07280329019905474, 0.22849457036737114)","[-1.0023621376634084, -0.8339618685469099, 0.27957165783241494]"
22.26,"(0.15044327530393375, 0.07280329019905474, 0.22849457036737114)","(-0.14227432364850837, -0.10308955642053957, 0.1156602010977355)","[1.3745516070313288, 0.7555892282957348, 0.55771078655923]"
22.27,"(-0.14227432364850837, -0.10308955642053957, 0.1156602010977355)","(0.19785559373515155, -0.0035298518149088336, 0.09650021780747446)","[-1.496206213174318, -0.21900420304559848, -0.5982732713696474]"
22.28,"(0.19785559373515155, -0.0035298518149088336, 0.09650021780747446)","(-0.1549185468492108, 0.08789695860084538, 0.09344514560024392)","[1.5550087681554288, -1.076538657475226, 0.7040666665840488]"
22.29,"(-0.1549185468492108, 0.08789695860084538, 0.09344514560024392)","(-0.15154973585037115, 0.02326715060529583, 0.2591534554646003)","[0.8370787020529968, -0.4052023394528698, -0.3832956538563095]"
22.3,"(-0.15154973585037115, 0.02326715060529583, 0.2591534554646003)","(-0.019170889789840224, -0.054038105965624375, 0.316737367641497)","[-0.05010529881007554, 0.21703531125364606, 0.38288888477175803]"
22.31,"(-0.019170889789840224, -0.054038105965624375, 0.316737367641497)","(0.022116095881035247, 0.11891469855773698, 0.24936662375133756)","[-0.29050956797884325, -1.3661855507440457, 0.16552350853320696]"
22.32,"(0.022116095881035247, 0.11891469855773698, 0.24936662375133756)","(-0.026378347314093165, 0.019042897658403037, 0.3244549844073073)","[-0.03637933962571929, -0.3562464767005401, 0.5352709347392568]"
22.33,"(-0.026378347314093165, 0.019042897658403037, 0.3244549844073073)","(0.14863545102406311, 0.10066802347702691, 0.1635721766266562)","[-1.4305353234768698, -1.1274351934846487, 0.3643152251378878]"
22.34,"(0.14863545102406311, 0.10066802347702691, 0.1635721766266562)","(-0.13017923515283558, -0.07410559958971437, 0.2459078271606101)","[0.6050793690557377, 0.4136062601499797, 0.5021813266475442]"
