index,act_pos,next_pos,changes
4.54,"(-0.09226458162460302, -0.11883355204530194, 0.17969541032423533)","(0.014526351778130012, -0.10259514496588776, 0.2117560206431753)","[-0.6280792117762567, 1.2799869886634019, 1.1083107373674386]"
4.55,"(0.014526351778130012, -0.10259514496588776, 0.2117560206431753)","(-0.12189183297257937, 0.10168170091354344, 0.19009930786981133)","[1.2603501369678496, -1.2092723925934596, -0.7348649957125989]"
4.56,"(-0.12189183297257937, 0.10168170091354344, 0.19009930786981133)","(-0.02654301992037278, -0.03880864439262922, 0.31210007851235555)","[-0.03693868825697782, 0.15011905417394986, 0.806713713451868]"
4.57,"(-0.02654301992037278, -0.03880864439262922, 0.31210007851235555)","(0.13463031477983536, 0.0034362659499716057, 0.2716518527644657)","[-0.5957359015372453, -0.22064765479889126, -0.6326439913052884]"
4.58,"(0.13463031477983536, 0.0034362659499716057, 0.2716518527644657)","(-0.08317650892160718, -0.05524413502693687, 0.29299613440877786)","[0.3099666430243204, 0.2858486845984178, 0.5819646224023706]"
4.59,"(-0.08317650892160718, -0.05524413502693687, 0.29299613440877786)","(0.07135637178197683, -0.12056179910983901, 0.20903885992321863)","[-0.839926464187789, 1.1159063423024311, 0.3653932679026135]"
4.6,"(0.07135637178197683, -0.12056179910983901, 0.20903885992321863)","(-0.07842990799361231, -0.053773319924957416, 0.26871141264024145)","[0.2136282596709231, 0.3489231137372847, 1.2842875129153715]"
4.61,"(-0.07842990799361231, -0.053773319924957416, 0.26871141264024145)","(-0.13033964439029072, -0.10155466618180206, 0.20625484594561877)","[1.0468986915917193, 0.7497368281422105, -0.22479128600914053]"
4.62,"(-0.13033964439029072, -0.10155466618180206, 0.20625484594561877)","(-0.17224701341739834, -0.06222870221869327, 0.19378712111258206)","[1.055471749216058, 0.3437466543481236, 0.45156998395742287]"
4.63,"(-0.17224701341739834, -0.06222870221869327, 0.19378712111258206)","(-0.024861982272440845, -0.11837198929538481, 0.19423735177758025)","[0.6876407161894598, 1.4337881302327813, -0.6297193776834378]"
4.64,"(-0.024861982272440845, -0.11837198929538481, 0.19423735177758025)","(-0.03201354317413427, 0.04372880384506307, 0.3210426876090015)","[0.15155364474728994, -0.4863868628577191, 0.027727631199507583]"
4.65,"(-0.03201354317413427, 0.04372880384506307, 0.3210426876090015)","(-0.10112967526886635, -0.07103745185082458, 0.24598900482790037)","[0.4147431107054559, 0.5565760552924067, 1.1256702050956149]"
4.66,"(-0.10112967526886635, -0.07103745185082458, 0.24598900482790037)","(0.0007944813138527351, -0.06896968387414289, 0.258169436104704)","[0.3335461430694254, 0.6988371761699292, -1.4668265230242008]"
4.67,"(0.0007944813138527351, -0.06896968387414289, 0.258169436104704)","(0.07783107415156983, -0.11465774165210299, 0.1715756388943812)","[-1.3441322637088424, 1.3007301050594444, 0.7853572494688196]"
4.68,"(0.07783107415156983, -0.11465774165210299, 0.1715756388943812)","(-0.07219391367557593, -0.10808667114095602, 0.19413863509580936)","[0.40081119364867496, 1.2258756937097173, 0.9378605317398495]"
4.69,"(-0.07219391367557593, -0.10808667114095602, 0.19413863509580936)","(0.06766596572946991, -0.08264955077705426, 0.2862465476051409)","[-0.4514536672644536, 0.52754431798671, 0.19491674399564804]"
4.7,"(0.06766596572946991, -0.08264955077705426, 0.2862465476051409)","(0.1501012039552772, 0.009591269744061206, 0.2012418955895675)","[-0.8181263573112241, -0.3895888964780493, -1.5224812875713898]"
4.71,"(0.1501012039552772, 0.009591269744061206, 0.2012418955895675)","(-0.09461462580223357, 0.0800375967225283, 0.24145132278215378)","[0.8979979548146245, -1.084259106685575, -1.034698222908765]"
4.72,"(-0.09461462580223357, 0.0800375967225283, 0.24145132278215378)","(0.06568854338752579, -0.08660626719077683, 0.25568677624373354)","[-0.22378843419849526, 0.6789729357418237, -0.9539127954392449]"
4.73,"(0.06568854338752579, -0.08660626719077683, 0.25568677624373354)","(-0.17483448986656522, 0.040875339633753074, 0.20160214143005348)","[0.9515170214986791, -0.5569389698535615, 0.6851701527855074]"
4.74,"(-0.17483448986656522, 0.040875339633753074, 0.20160214143005348)","(-0.15123646238036195, -0.09972473572448134, 0.16644795564254433)","[1.240479044952721, 0.6899011613150323, 0.009208856041165066]"
4.75,"(-0.15123646238036195, -0.09972473572448134, 0.16644795564254433)","(-0.13203284509150037, -0.02440373211157767, 0.2803021012484434)","[0.6734934051155813, -0.012803018818904425, -0.06756321019494584]"
4.76,"(-0.13203284509150037, -0.02440373211157767, 0.2803021012484434)","(-0.16776201991196202, -0.025204878038805334, 0.09012427074020979)","[1.459644141463865, -0.00015129418118825047, 1.3844351671326487]"
4.77,"(-0.16776201991196202, -0.025204878038805334, 0.09012427074020979)","(0.07804780415178052, -0.12180720018527492, 0.1285486849635233)","[-1.1612576070559917, 1.3395325602740065, -0.4980669038734622]"
4.78,"(0.07804780415178052, -0.12180720018527492, 0.1285486849635233)","(0.0875026183342732, -0.11936344217769283, 0.19761269317238728)","[-0.652248580584263, 1.0472763017420328, -0.35104428859993136]"
4.79,"(0.0875026183342732, -0.11936344217769283, 0.19761269317238728)","(0.10916466360227942, 0.10495907769621421, 0.17115730371037446)","[-0.8005411577668686, -1.3992961418482206, -0.8758266493087389]"
4.8,"(0.10916466360227942, 0.10495907769621421, 0.17115730371037446)","(-0.15716173482081242, 0.08624519762108747, 0.1500910646967212)","[1.1976486325832933, -0.9838220262909501, 0.7225515097227815]"
4.81,"(-0.15716173482081242, 0.08624519762108747, 0.1500910646967212)","(-0.04308820005043908, -0.08559366681692206, 0.2347144373223773)","[0.7481025593312813, 0.9439151359642122, -1.3998894484113766]"
4.82,"(-0.04308820005043908, -0.08559366681692206, 0.2347144373223773)","(-0.09187914087948224, 0.05464893315493871, 0.29237357582495505)","[0.5823614402919358, -0.6203892191611413, -0.3683295767885768]"
4.83,"(-0.09187914087948224, 0.05464893315493871, 0.29237357582495505)","(-0.01604189271337561, 0.08163893950230022, 0.24048993776755662)","[0.5336792528380733, -1.4878030451341566, -1.497552899700382]"
4.84,"(-0.01604189271337561, 0.08163893950230022, 0.24048993776755662)","(0.12327277366215886, 0.005341711034243354, 0.2428185099166908)","[-0.5184239412382119, -0.34829738797885007, -1.4364772367153957]"
4.85,"(0.12327277366215886, 0.005341711034243354, 0.2428185099166908)","(-0.17131624588696484, -0.05933136277627752, 0.19762996786418657)","[1.2336692397190345, 0.3135964505957946, -0.4747713543966721]"
4.86,"(-0.17131624588696484, -0.05933136277627752, 0.19762996786418657)","(-0.09967820903553289, -0.06526964443928622, 0.28449581901582754)","[0.4945084699751933, 0.34707826373281647, 0.12120502773348135]"
4.87,"(-0.09967820903553289, -0.06526964443928622, 0.28449581901582754)","(-0.1547187207013319, -0.03114857730477981, 0.21331451138281782)","[0.7711931634381823, 0.07706417679693231, 1.198122626316901]"
4.88,"(-0.1547187207013319, -0.03114857730477981, 0.21331451138281782)","(-0.1261126081576108, 0.10338754003724977, 0.18281786543671585)","[1.3059087882591294, -1.237667010736055, -0.6534189221720375]"
4.89,"(-0.1261126081576108, 0.10338754003724977, 0.18281786543671585)","(-0.099802143684741, -0.020509020272294787, 0.27047902473023205)","[0.8246500150259959, -0.03962390415456735, -1.3188888138434087]"
4.9,"(-0.099802143684741, -0.020509020272294787, 0.27047902473023205)","(0.07032258699645816, 0.10686749034822463, 0.21859428976101503)","[-0.3405737956213812, -1.45261819986383, -0.7844582340395857]"
4.91,"(0.07032258699645816, 0.10686749034822463, 0.21859428976101503)","(-0.1859963036325752, -0.024684673028030627, 0.2075715442808699)","[1.1054746538366822, 0.0003675858343537792, 0.03993021373599543]"
4.92,"(-0.1859963036325752, -0.024684673028030627, 0.2075715442808699)","(-0.04115162177966929, -0.0911098736554464, 0.18979992325424833)","[1.15442034233333, 1.4431666354315906, -1.3527563737513701]"
4.93,"(-0.04115162177966929, -0.0911098736554464, 0.18979992325424833)","(0.05418313288370513, -0.08710645015665815, 0.20430931586205303)","[-0.10946720940620772, 1.1718325108991814, -1.4107173043455592]"
4.94,"(0.05418313288370513, -0.08710645015665815, 0.20430931586205303)","(-0.17849525725867532, -0.026009849278413103, 0.2109414734599178)","[1.2036502495537564, 0.009514579755281432, -0.5117573339655502]"
4.95,"(-0.17849525725867532, -0.026009849278413103, 0.2109414734599178)","(0.08473070175178207, -0.002071016028425951, 0.2974929363799545)","[-0.6065331637634246, -0.21704377925404092, 0.9182289165106552]"
4.96,"(0.08473070175178207, -0.002071016028425951, 0.2974929363799545)","(-0.16647688736946614, -0.017664998527584033, 0.22014686798363237)","[1.1985350247602535, -0.0650614133854038, -0.8921519778840513]"
4.97,"(-0.16647688736946614, -0.017664998527584033, 0.22014686798363237)","(-0.10612084807755023, 0.011730170767140967, 0.2620637994650067)","[0.3735840652844619, -0.4129659643611761, 1.4240312630853589]"
4.98,"(-0.10612084807755023, 0.011730170767140967, 0.2620637994650067)","(-0.04282419201569161, -0.12020377829283209, 0.2155837076306357)","[0.19872767191969523, 1.1624902692938444, 0.4614416729981658]"
4.99,"(-0.04282419201569161, -0.12020377829283209, 0.2155837076306357)","(0.1309690577168471, -0.08312174320804654, 0.15432846093273486)","[-0.9978877187354966, 0.7305551326143428, -1.2629169275554317]"
5.0,"(-0.0007598180405307916, -0.02779446328728717, 0.3282270882852692)","(-0.015334789799480164, -0.08921679036904542, 0.1971343215623948)","[-0.461184333505547, 1.4672120055317515, 1.3599484453667827]"
5.1,"(-0.015334789799480164, -0.08921679036904542, 0.1971343215623948)","(0.11825591503538022, -0.03300807752051523, 0.28801981761154954)","[-0.6376977392200137, 0.04480185786396543, 0.06594487661161394]"
5.2,"(0.11825591503538022, -0.03300807752051523, 0.28801981761154954)","(-0.12584866776775566, 0.10257203039619368, 0.20494491660374087)","[1.0687816720928525, -1.1606995678537666, -0.42767255968852347]"
5.3,"(-0.12584866776775566, 0.10257203039619368, 0.20494491660374087)","(0.044513372758694894, 0.04112646637576214, 0.31772805990950076)","[-0.17804622701062586, -0.5270802724509192, -0.27021711687618727]"
5.4,"(0.044513372758694894, 0.04112646637576214, 0.31772805990950076)","(0.15795845383031482, -0.06207920639176874, 0.17772346765238997)","[-1.000622076031996, 0.3763410263099707, -1.06902655348843]"
5.5,"(0.15795845383031482, -0.06207920639176874, 0.17772346765238997)","(0.18734904909263494, 0.055109402575662304, 0.1614111459958359)","[-1.315781676921234, -0.6517405824340988, -0.20090115797253066]"
5.6,"(0.18734904909263494, 0.055109402575662304, 0.1614111459958359)","(0.089043207392033, 0.03338147422058868, 0.26870120150619065)","[-0.3018120173324947, -0.6504317155549049, -1.3952032097250293]"
5.7,"(0.089043207392033, 0.03338147422058868, 0.26870120150619065)","(0.1303774635890428, -0.11283699095925878, 0.15097294132590325)","[-1.458457981560374, 0.8780398172210921, 0.30053649276191563]"
5.8,"(0.1303774635890428, -0.11283699095925878, 0.15097294132590325)","(-0.184410982736253, 0.038090657998665955, 0.125338985970101)","[1.2371875863386332, -0.5702586849825008, 0.9324660573105905]"
5.9,"(-0.184410982736253, 0.038090657998665955, 0.125338985970101)","(-0.12963949283195933, -0.0007095006504298264, 0.26900765511505775)","[0.8018008048687938, -0.20615539951284406, -0.8791082201533343]"
5.1,"(-0.12963949283195933, -0.0007095006504298264, 0.26900765511505775)","(-0.011758382952626469, 0.03559707409452252, 0.2964505417937802)","[-0.2614707505788542, -0.6450301104792944, 1.3097051660109698]"
5.11,"(-0.011758382952626469, 0.03559707409452252, 0.2964505417937802)","(-0.08881798932738252, -0.08927755957348336, 0.10642738144678604)","[1.1527180603138052, 1.2732329720328142, 1.394159474714518]"
5.12,"(-0.08881798932738252, -0.08927755957348336, 0.10642738144678604)","(0.16985474683353433, -0.057654511055832844, 0.19029849927479064)","[-1.326587032239403, 0.2587338481342989, 0.6593998669109293]"
5.13,"(0.16985474683353433, -0.057654511055832844, 0.19029849927479064)","(0.1732673667145043, -0.019606545509243987, 0.22812636071202888)","[-1.0774929596982625, -0.07857774029420952, 0.3222257886358604]"
5.14,"(0.1732673667145043, -0.019606545509243987, 0.22812636071202888)","(0.06986025352867672, -0.1078668130271273, 0.13051845375338142)","[-0.9282504317183456, 1.4337425578514664, -0.9313002588914734]"
5.15,"(0.06986025352867672, -0.1078668130271273, 0.13051845375338142)","(0.03618993182484284, 0.005379616755410564, 0.3278725468140065)","[-0.17178468307564435, -0.24436761131659518, 0.02784539924397644]"
5.16,"(0.03618993182484284, 0.005379616755410564, 0.3278725468140065)","(0.05572395093699746, -0.12443948718795694, 0.19806270893456798)","[-0.8023520886426672, 1.2221995656449092, 0.35157376354860415]"
5.17,"(0.05572395093699746, -0.12443948718795694, 0.19806270893456798)","(-0.06245806454149164, 0.07409641499889678, 0.29319689136656923)","[0.24612511307528984, -0.8176498572116756, 0.40625981727974053]"
5.18,"(-0.06245806454149164, 0.07409641499889678, 0.29319689136656923)","(-0.10155498441577333, 0.09519168021917693, 0.17446265084695015)","[0.7144492889625852, -1.5137093066955765, 1.2118831631615368]"
5.19,"(-0.10155498441577333, 0.09519168021917693, 0.17446265084695015)","(-0.12668196824265113, -0.020157263203847912, 0.23511647303268537)","[0.5600385722254789, -0.04961921653553407, 1.5210976613661744]"
5.2,"(-0.12668196824265113, -0.020157263203847912, 0.23511647303268537)","(-0.08561999461538791, -0.10312579949405892, 0.1414686256237957)","[0.8785209868241423, 1.3149132468534783, 1.043064937826408]"
5.21,"(-0.08561999461538791, -0.10312579949405892, 0.1414686256237957)","(0.006754577800782632, -0.09519912933420166, 0.2336508771740502)","[0.33354939932520417, 1.0646582130436562, -1.2326196184854317]"
5.22,"(0.006754577800782632, -0.09519912933420166, 0.2336508771740502)","(-0.1699567442850149, 0.01382106986999892, 0.21169916115278883)","[1.2645935736005736, -0.33699319049305065, -0.8603046733816361]"
5.23,"(-0.1699567442850149, 0.01382106986999892, 0.21169916115278883)","(0.07706075422125754, -0.10012881369254097, 0.15632844167595994)","[-0.613432166400147, 1.3373093356311343, -1.1586028258426566]"
5.24,"(0.07706075422125754, -0.10012881369254097, 0.15632844167595994)","(0.17055178142887506, 0.0664018729057422, 0.12270504035305413)","[-1.3232812988200469, -0.8232728547345777, -0.7806462405772026]"
5.25,"(0.17055178142887506, 0.0664018729057422, 0.12270504035305413)","(0.0027298615762584924, -0.11298745959377796, 0.18678128403596667)","[0.44063991326626933, 1.5292364985878861, -0.6828516262624427]"
5.26,"(0.0027298615762584924, -0.11298745959377796, 0.18678128403596667)","(-0.023377859788656828, -0.09754962099249281, 0.2664234508531837)","[-0.07291100471965378, 0.7466276757329183, 0.7753588201990199]"
5.27,"(-0.023377859788656828, -0.09754962099249281, 0.2664234508531837)","(-0.19856059735421394, 0.032878591841812785, 0.12422182533247586)","[1.4332237736087836, -0.4762475882849562, 0.35461250379725856]"
5.28,"(-0.19856059735421394, 0.032878591841812785, 0.12422182533247586)","(-0.04049238558392203, -0.0952659983712066, 0.22365399307151096)","[-0.04243529870296398, 1.068184687147043, 1.2437832500658899]"
5.29,"(-0.04049238558392203, -0.0952659983712066, 0.22365399307151096)","(-0.06799930250594734, -0.08305344041264529, 0.17763994469854694)","[0.3305638955801541, 1.3015007292523784, 1.5523831173055258]"
5.3,"(-0.06799930250594734, -0.08305344041264529, 0.17763994469854694)","(-0.13868409921138442, -0.05405677959546353, 0.18538991181488487)","[1.4370180931757355, 0.3719116880154071, -1.5300188859981634]"
5.31,"(-0.13868409921138442, -0.05405677959546353, 0.18538991181488487)","(0.1166227083173549, 0.0669376887511531, 0.23256607983214214)","[-1.008265655832992, -0.976444813817864, 1.1764692910439778]"
5.32,"(0.1166227083173549, 0.0669376887511531, 0.23256607983214214)","(0.10200221932553281, 0.08517109639823729, 0.2484618792826805)","[-0.798558589343834, -1.0328750379823823, 0.7077528433998547]"
5.33,"(0.10200221932553281, 0.08517109639823729, 0.2484618792826805)","(-0.0570884540561456, -0.10633380235432005, 0.17074632517608931)","[1.4110863716921, 1.3952325014886824, -0.9610368670417102]"
5.34,"(-0.0570884540561456, -0.10633380235432005, 0.17074632517608931)","(0.17182491063365302, -0.030232809616316466, 0.1512820645730611)","[-1.0653440335933098, 0.0002680785721658843, -1.2862198502369875]"
5.35,"(0.17182491063365302, -0.030232809616316466, 0.1512820645730611)","(0.08257160613080984, 0.047196026220460506, 0.274049949767173)","[-0.18427683463767772, -0.7888615215517705, -1.151380848728406]"
5.36,"(0.08257160613080984, 0.047196026220460506, 0.274049949767173)","(0.13685011898338645, 0.08156266445226411, 0.19620808795406805)","[-1.2490499286881522, -1.1094095203848187, 0.9344793917653599]"
